user_id,country,username,description
809909413,USA,nuancedthought,Book of Mormonist - Biblical Themist -  Helaman 10 and Alma 1 - Pioneer stock - 5th generation rancher - thee/thou
815461910795657216,USA,DavidLRussell,
817013658962325504,USA,777CATBIRD,MCMXCVII'
822926139693953024,USA,SantanBef,19🖤uto🦉coybig🍀
824488792916578304,USA,HarrietBGarner,I am and I love being purposeful passionately pursuing dreams to contribute to a loving supportive world of concerned beings. Married 44 yrs BLM gratitude 🎻
826142894805381120,USA,soheil47439798,
82684359,USA,dddotdash,
829524913107066880,USA,,cocksman
833150701211623424,USA,E786G,location':
834928611744440321,USA,SweetAshChef1,I love baking and watching hockey (Go Bolts!)
836066127419604992,USA,ckold_hearted,imma ROCKSTAR ❤️\u200d🔥 10•13•17 / 03•18•19👩\u200d👦\u200d👦
838006664,USA,jenlempert,Universalisme droits humains féminisme gauche...\nCompte Mastodon lenlempert@mastouille.fr
841657421919617024,USA,gleyforte,
845484648,USA,KHMakerD,#DetroitSports fan animation lover and math nerd. Love the great indoors and video games. #OnePride #Pistons #LGRW #DetroitRoots #GoGreen #BLM🌊 (He/Him)
846832581790371840,USA,SDK_Resists,id':
847869575677050881,USA,Tofunmi_vet,public_metrics': {'followers_count': 9922
850087650857844736,USA,maria48308,
851298991614693376,USA,,XinicraSagaUnknwon Sector 2∅∅∅\n🇻🇮
855464453059612674,USA,IeocuIture,Apollo Shady Tea And Updates | They ✧ Them | 1913
85612050,USA,,
857023663,USA,InnovativeHindu,Consultant..वसुधैव कुटुम्बकम..अहं ब्रह्मास्मि..तत्त्वमसि..Seeker of Sanatana Dharma..Proud Hindu..Hindu Nationalist..Absolute FOS/FOE with facts.
857370869609504768,USA,BuiesCreekHumps,#RDH🐪 Unpaid Minister of Culture for Campbell University Camels and all of Camel Nationn
865672527569354753,USA,abduldanja87,https://t.co/hpT2GgtQWL|Politician|Desk Officer Faculty of Science Nat Open Uni of Nig Abuja|Director Youths Mobilization Katsina State APC Presidential Campaign Council
868304817541742592,USA,,کیا ہم کوئی غلام ہیں۔⛓️\nجو آپ کہیں گے ہم کرلیں۔۔۔۔📍\nAbsolutely Not🚫
869417417327480832,USA,albertaborn32,Father. Albertan. Conservative. \n\nI believe in freedom liberty and autonomy. \n\nI support Pierre for PM. \n\nCalgary Flames. Scuderia Ferrari.
874538053188059137,USA,2k22hypocrite,𝐖𝐫𝐢𝐭𝐞𝐫 • 𝐏𝐨𝐞𝐭 • 𝐅𝐚𝐢𝐭𝐡 ☀️• 🇯🇲
875111535517028357,USA,Myrl60296958,开云体育https://t.co/CF04aUaWCE 华体会体育  https://t.co/lUhFBeUKSv'
87584526,USA,ckia3,
876051486467293189,USA,,
878454038173335552,USA,,An anti dictatorship guy
879711683962437636,USA,Shawty_Nelo_Lee,Instagram ;@i_am_dreamer_mokoena Gemini ♊ 15 June 🎈📍🇿🇦
881708118903726080,USA,NjbBari3,MBBS BSc Hons Infectious Diseases 🇬🇧 🇦🇺 Zero COVID Australia NjbBari3@mastodon.social
883861315,USA,,name':
884402040201498626,USA,QkhgX,形式を知らず鞄に置き忘れて 知ったかぶりを見ては病健常者を黙過することが好きです。ハンドルの遊びをできない人を見ると幼稚な家庭環境の人だなぁと見抜けます。アートヒューマン椿有志の会ピアメンバー
885351485785202688,USA,,
890290830082277379,USA,kookie970327,protected': False
892779626640150530,USA,FORLancashire,We aim to promote & preserve the true identity of the County of #Lancashire Founding member of #LancashireDay. #RealLancashire
897875708869050368,USA,PicardSa,Retired & Sassy.  Irreverent.  Apparently an Enemy of the State 😜   ♥️ #BacktheBlue 👮\u200d♂️👮\u200d♀️   ♥️ SAVE our wild horses!!     ♥️  #MAGA
897895526720446465,USA,,Preseason in-season all year | https://t.co/rUtEnCyDJc | https://t.co/Cdj7Z24cL7 | \nCover2Podcast: https://t.co/vLNkJTOhlv
900407226011049984,USA,nzeogaziri,LOVEbearer || Realist || Igbo || Entrepreneur || Creator || Writer || Gooner || A good listener who LOVEs to pick smiles || Retweets are not endorsements.
900681875718647808,USA,chuu_so_,A neurodivergent nb in aroace spectrum lesbian :D
900758321216585729,USA,bardwell_bruce,Christian conservative patriot who loves his country.
904180764920741888,USA,MdJahid22344164,
905452098107486208,USA,barrymarlow,#TenantsHubCIC https://t.co/Ef8RxQ6n5n @DuttonFisher Housing tutor/mentor trainer consultant critical friend film-maker speaker positive disrupter.
907139600,USA,Camperlifeco,Here you can find everything you need to know about going into the wild and having the best camper life adventure.'
909189696814813184,USA,DavidAbramsons,
910659767428726784,USA,,
91650974,USA,Graham02481188,
917523055601168384,USA,sheaydon,All you need is Love... and a Dog
917843257987665920,USA,,Twitter personality. Animal Lover. First class citizen. A woman on a mission. for bookings LatinaTalent@gmail.com
918649453808095233,USA,Thoko23451606,
929018626526662657,USA,NachteuleMaggy,In nix perfekt aber darin fast perfekt!!!     Luftballons transportieren manchmal Briefe* hat mich mal ganz schön um gehauen.
937760573365743616,USA,ay28955782,🗽🔨
945380469188759552,USA,SashaAA25801621,
948972248437870593,USA,wokismisacult,
949863390263984128,USA,gordonpreece,Retired Art Director Winnipeg Free Press / Former SND Regional Director and Board Member
954411477145980929,USA,trashyhanjo,Justice must prevail.'
956188420455436289,USA,,God Save the King 🇬🇧 always in trouble 👿 with twitter! For King & Country Never Socialists Monarchist Unionist No to #SNP #NeverLabour 🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f🇬🇧
963289830,USA,,Be here now
967337414904688642,USA,,La verità fa bene all’anima
970057029145583616,USA,TheOriginalDrZ,Longtime consultant to the Motor Trade. Quant. Jazz and baseball are occupational hazards though transit (and the politics of) still plays…
972645219995922433,USA,WhiteSquallQ2,Love Makes the World Go Round.  Freedom over Slavery.  Love all your brothers and sisters  Be who you were Meant to Be.💖✨🎇💥💝⚡
97470066,USA,,man with a camera
975378093970993152,USA,NuAncientSecret,Revealing new-ancient secrets defining the undefined discovering the holy in symbols/the unseen for self-experience: original research taught in US&Europe.
977619834,USA,williesband,rock. \n\nStreaming: https://t.co/0b4zvMpJFR\nhttps://t.co/E2m8aNvprR\nhttps://t.co/P9CW8B6I61
988846608614920192,USA,MichimotoMichi1,
98907814,USA,Aiyangjcqw,Who needs television when you have so much drama on Facebook.
9973392,USA,Skull_Beneath,location':
166385684,Venezuela,SI_Buccaneers,Covering the Tampa Bay Buccaneers & NFL Draft for https://t.co/01MGEeDbus & @BucsGameday | Host of the Bucs Banter Podcast | 📺 https://t.co/4bEs3vOA62
1568244916224159744,Vietnam,Sagarkumardube9,Proud hindu 🚩Jay shree ram 🚩🙏
198831061,Zimbabwe,jbusch74,wife mom to 4 of the best nana teacher lover of baseball NDSU baseball mom of #7 forever learning “Is it summer yet?”
